osmid,y,x,street_count,highway,ref,geometry
5380066352,54.9272703,23.851813,3,,,POINT (23.851813 54.9272703)
5380066353,54.9275671,23.852528,3,,,POINT (23.852528 54.9275671)
5380468728,54.9177309,24.0397326,3,,,POINT (24.0397326 54.9177309)
5380468745,54.9181405,24.0277318,3,,,POINT (24.0277318 54.9181405)
5398538083,54.9337043,23.905634,2,,,POINT (23.905634 54.9337043)
5401627300,54.9034479,24.0484234,1,,,POINT (24.0484234 54.9034479)
5401627303,54.9048092,24.0465068,3,,,POINT (24.0465068 54.9048092)
5410166761,54.9132455,23.9244938,4,,,POINT (23.9244938 54.9132455)
5410328623,54.9123285,23.9248913,3,,,POINT (23.9248913 54.9123285)
5410328624,54.9102693,23.9267096,3,,,POINT (23.9267096 54.9102693)
5417950631,54.9168227,23.9213886,2,,,POINT (23.9213886 54.9168227)
5438463940,54.9379377,23.898865,3,,,POINT (23.898865 54.9379377)
5449151107,54.9299127,23.894369,3,,,POINT (23.894369 54.9299127)
5464619421,54.9380264,23.8988938,3,,,POINT (23.8988938 54.9380264)
5478755143,54.8545583,23.9598494,1,,,POINT (23.9598494 54.8545583)
5479626873,54.8405302,23.9499338,3,,,POINT (23.9499338 54.8405302)
5479626878,54.8403843,23.9505064,3,,,POINT (23.9505064 54.8403843)
5479626879,54.8408888,23.9506515,3,,,POINT (23.9506515 54.8408888)
5561491736,54.8736389,23.9140554,3,,,POINT (23.9140554 54.8736389)
5565147754,54.9259465,23.8765023,4,,,POINT (23.8765023 54.9259465)
5565147757,54.9259883,23.8755837,3,,,POINT (23.8755837 54.9259883)
5585341929,54.8883096,23.9293367,2,,,POINT (23.9293367 54.8883096)
5594676234,54.9083265,23.8696934,3,,,POINT (23.8696934 54.9083265)
5717691646,54.8387354,23.9416753,3,,,POINT (23.9416753 54.8387354)
5857246075,54.8928509,23.9541318,3,,,POINT (23.9541318 54.8928509)
5857246078,54.8929937,23.9541705,3,,,POINT (23.9541705 54.8929937)
5857246079,54.8930169,23.9542543,3,,,POINT (23.9542543 54.8930169)
5857246083,54.8928588,23.9544613,3,,,POINT (23.9544613 54.8928588)
5857249215,54.8932911,23.9550721,3,,,POINT (23.9550721 54.8932911)
5857249230,54.8935233,23.9554331,3,,,POINT (23.9554331 54.8935233)
5857249233,54.893541,23.9557698,3,,,POINT (23.9557698 54.893541)
5857249234,54.8936365,23.9557475,3,,,POINT (23.9557475 54.8936365)
5857249244,54.8936765,23.9556574,3,,,POINT (23.9556574 54.8936765)
5857249245,54.8936662,23.955495,3,,,POINT (23.955495 54.8936662)
5857249247,54.8936297,23.9561297,4,,,POINT (23.9561297 54.8936297)
5940760494,54.9525674,23.9044267,1,,,POINT (23.9044267 54.9525674)
6021793947,54.8921265,23.9326177,1,,,POINT (23.9326177 54.8921265)
6055775826,54.8952648,23.9241758,3,,,POINT (23.9241758 54.8952648)
6203409897,54.8363967,23.9435389,3,,,POINT (23.9435389 54.8363967)
6216923884,54.936968,23.910233,3,motorway_junction,,POINT (23.910233 54.936968)
6216924803,54.936991,23.9052159,3,,,POINT (23.9052159 54.936991)
6216924805,54.9370591,23.9011812,3,,,POINT (23.9011812 54.9370591)
6216924807,54.9376091,23.8942238,3,,,POINT (23.8942238 54.9376091)
6221809619,54.8481763,23.880759,3,,,POINT (23.880759 54.8481763)
6221809895,54.9394418,23.8874195,3,,,POINT (23.8874195 54.9394418)
6222739789,54.937574,23.8594787,3,,,POINT (23.8594787 54.937574)
6255315931,54.8514287,23.9880984,3,,,POINT (23.9880984 54.8514287)
6264670179,54.940684,23.8174018,1,,,POINT (23.8174018 54.940684)
6264670180,54.942987,23.816312,3,,,POINT (23.816312 54.942987)
6264670181,54.9412374,23.8199839,1,,,POINT (23.8199839 54.9412374)
6264670182,54.9434622,23.8189528,3,,,POINT (23.8189528 54.9434622)
6267056172,54.9220157,23.9873292,1,,,POINT (23.9873292 54.9220157)
6277545756,54.8869238,23.931353,3,,,POINT (23.931353 54.8869238)
6281943879,54.9392093,23.904439,3,,,POINT (23.904439 54.9392093)
6284054605,54.9377726,23.8940321,3,,,POINT (23.8940321 54.9377726)
6292112155,54.862349,23.8342394,3,,,POINT (23.8342394 54.862349)
6292188155,54.9285775,23.9732341,3,,,POINT (23.9732341 54.9285775)
6294355986,54.9206485,23.9819199,3,,,POINT (23.9819199 54.9206485)
6294355995,54.9220777,23.9805097,3,,,POINT (23.9805097 54.9220777)
6306665952,54.9120562,23.9517273,3,,,POINT (23.9517273 54.9120562)
6315372062,54.9415131,23.8383962,3,,,POINT (23.8383962 54.9415131)
6315372479,54.9455015,23.8140119,3,,,POINT (23.8140119 54.9455015)
6317051918,54.8625724,23.9577642,3,,,POINT (23.9577642 54.8625724)
6317051920,54.8624825,23.9574641,3,,,POINT (23.9574641 54.8624825)
6317051923,54.8626327,23.957453,3,,,POINT (23.957453 54.8626327)
6317051964,54.8623132,23.9585691,3,,,POINT (23.9585691 54.8623132)
6318038491,54.9306472,23.8519248,3,,,POINT (23.8519248 54.9306472)
6318038555,54.9305788,23.8534205,3,,,POINT (23.8534205 54.9305788)
6318038557,54.9325418,23.8513263,1,,,POINT (23.8513263 54.9325418)
6318038558,54.9304907,23.8552201,3,,,POINT (23.8552201 54.9304907)
6318038559,54.9328351,23.8523842,1,,,POINT (23.8523842 54.9328351)
6384259209,54.890301,23.9290715,3,,,POINT (23.9290715 54.890301)
6388047493,54.8589102,23.9724818,4,,,POINT (23.9724818 54.8589102)
6390330610,54.8617454,23.9852813,3,,,POINT (23.9852813 54.8617454)
6390330870,54.8640486,23.9860752,3,,,POINT (23.9860752 54.8640486)
6390331143,54.8628112,23.9853993,1,,,POINT (23.9853993 54.8628112)
6400628797,54.8674867,23.9711606,3,,,POINT (23.9711606 54.8674867)
6407172780,54.897304,23.8863012,1,,,POINT (23.8863012 54.897304)
6416479691,54.9020779,24.0271485,3,,,POINT (24.0271485 54.9020779)
6416479697,54.9151593,24.0648963,1,,,POINT (24.0648963 54.9151593)
6416479698,54.9188362,24.0720747,1,,,POINT (24.0720747 54.9188362)
6426319714,54.8422331,23.9661598,1,,,POINT (23.9661598 54.8422331)
6426319719,54.8448232,23.966951,3,,,POINT (23.966951 54.8448232)
6426319721,54.8405437,23.9599151,3,,,POINT (23.9599151 54.8405437)
6426319722,54.8404755,23.957985,1,,,POINT (23.957985 54.8404755)
6426319723,54.8407187,23.957908,1,,,POINT (23.957908 54.8407187)
6426320804,54.8447425,23.9623452,1,,,POINT (23.9623452 54.8447425)
6426320805,54.8418855,23.9615304,1,,,POINT (23.9615304 54.8418855)
6426320806,54.8427067,23.9600561,3,,,POINT (23.9600561 54.8427067)
6431642065,54.9373275,23.9037628,3,,,POINT (23.9037628 54.9373275)
6459875306,54.8878644,23.9334602,3,,,POINT (23.9334602 54.8878644)
6473782659,54.9372619,23.8837704,3,,,POINT (23.8837704 54.9372619)
6496460424,54.893604,24.0168264,3,,,POINT (24.0168264 54.893604)
6496460868,54.8950841,24.0103272,3,,,POINT (24.0103272 54.8950841)
6578685873,54.8799562,24.0116217,3,,,POINT (24.0116217 54.8799562)
6581322506,54.8870191,23.9311986,3,,,POINT (23.9311986 54.8870191)
6591012769,54.9132658,23.9249057,3,crossing,,POINT (23.9249057 54.9132658)
6629812266,54.9228508,24.0440404,1,,,POINT (24.0440404 54.9228508)
6662473469,54.9132629,23.9852068,3,,,POINT (23.9852068 54.9132629)
6662473472,54.913571,23.9861007,4,,,POINT (23.9861007 54.913571)
6670773694,54.8988821,23.961027,3,,,POINT (23.961027 54.8988821)
6699210842,54.9148087,24.0587545,3,,,POINT (24.0587545 54.9148087)
6747182581,54.8952026,24.0101637,3,,,POINT (24.0101637 54.8952026)
6775297450,54.9332316,23.8917792,2,,,POINT (23.8917792 54.9332316)
6775297451,54.9331304,23.8934245,2,,,POINT (23.8934245 54.9331304)
6775706503,54.8381114,23.9815318,1,,,POINT (23.9815318 54.8381114)
6775706695,54.8427487,23.975554,1,,,POINT (23.975554 54.8427487)
6775706701,54.8411397,23.971879,3,,,POINT (23.971879 54.8411397)
6775881945,54.8396983,23.9607117,3,,,POINT (23.9607117 54.8396983)
6808431164,54.9209457,23.9351989,1,,,POINT (23.9351989 54.9209457)
6877944190,54.9071684,23.9248901,2,,,POINT (23.9248901 54.9071684)
6949767959,54.954922,23.9188003,3,,,POINT (23.9188003 54.954922)
6949767965,54.9514362,23.9157168,4,,,POINT (23.9157168 54.9514362)
6952360190,54.8984785,24.0217154,1,,,POINT (24.0217154 54.8984785)
6952622751,54.8974134,24.0004738,1,,,POINT (24.0004738 54.8974134)
6961480834,54.9136228,24.0507379,3,,,POINT (24.0507379 54.9136228)
6984198965,54.8722392,23.9321709,3,,,POINT (23.9321709 54.8722392)
6994494455,54.9327774,23.8128421,3,,,POINT (23.8128421 54.9327774)
7006524359,54.8937237,24.0174364,3,,,POINT (24.0174364 54.8937237)
7006524360,54.8940948,24.0152813,3,,,POINT (24.0152813 54.8940948)
7006524370,54.8949831,24.0102129,3,,,POINT (24.0102129 54.8949831)
7006524372,54.8951412,24.010305,3,,,POINT (24.010305 54.8951412)
7006524373,54.8951634,24.0099693,3,,,POINT (24.0099693 54.8951634)
7017434769,54.894928,24.0108234,3,,,POINT (24.0108234 54.894928)
7017434773,54.8953739,24.0106028,3,,,POINT (24.0106028 54.8953739)
7029383065,54.8820161,24.0087516,3,,,POINT (24.0087516 54.8820161)
7038568259,54.9093084,23.8415505,3,,,POINT (23.8415505 54.9093084)
7038568269,54.9101982,23.8391447,1,,,POINT (23.8391447 54.9101982)
7053849548,54.8606207,23.8935115,3,,,POINT (23.8935115 54.8606207)
7077003927,54.8653494,23.872498,3,,,POINT (23.872498 54.8653494)
7077003932,54.8651943,23.8724702,3,,,POINT (23.8724702 54.8651943)
7077003937,54.8653557,23.8727093,3,,,POINT (23.8727093 54.8653557)
7077003941,54.8655344,23.8731878,3,,,POINT (23.8731878 54.8655344)
7077003944,54.865158,23.8726365,3,,,POINT (23.8726365 54.865158)
7077003946,54.8652943,23.8724325,3,,,POINT (23.8724325 54.8652943)
7077003949,54.8652758,23.872797,3,,,POINT (23.872797 54.8652758)
7077155348,54.8679397,23.8452816,1,,,POINT (23.8452816 54.8679397)
7104418166,54.9262377,23.8256811,3,,,POINT (23.8256811 54.9262377)
7104418167,54.9258478,23.8257696,3,,,POINT (23.8257696 54.9258478)
7147573554,54.8949538,24.010678,3,,,POINT (24.010678 54.8949538)
7147573555,54.8953341,24.0105263,3,,,POINT (24.0105263 54.8953341)
7158806237,54.9369426,23.8722221,3,,,POINT (23.8722221 54.9369426)
7158806240,54.9368415,23.8720994,3,,,POINT (23.8720994 54.9368415)
7158806246,54.937041,23.8719793,3,,,POINT (23.8719793 54.937041)
7158806247,54.9370466,23.8720385,3,,,POINT (23.8720385 54.9370466)
7179247459,54.9139972,23.9140712,1,,,POINT (23.9140712 54.9139972)
7179368286,54.9084168,24.057862,1,,,POINT (24.057862 54.9084168)
7196170493,54.9143804,23.9209587,3,,,POINT (23.9209587 54.9143804)
7196170500,54.9145793,23.920678,3,,,POINT (23.920678 54.9145793)
7196170502,54.9145849,23.9205475,4,,,POINT (23.9205475 54.9145849)
7196170503,54.9143084,23.9206325,4,,,POINT (23.9206325 54.9143084)
7208487568,54.8445437,23.9446839,1,,,POINT (23.9446839 54.8445437)
7208710337,54.9342186,23.8467023,1,,,POINT (23.8467023 54.9342186)
7208710338,54.9342433,23.8439033,3,,,POINT (23.8439033 54.9342433)
7212921949,54.9376549,23.9195462,4,,,POINT (23.9195462 54.9376549)
7241140040,54.9371889,23.9060073,3,motorway_junction,,POINT (23.9060073 54.9371889)
7244475095,54.8415565,24.0019383,1,,,POINT (24.0019383 54.8415565)
7244475383,54.9373125,23.8373335,3,,,POINT (23.8373335 54.9373125)
7244475403,54.9383637,23.8396432,1,,,POINT (23.8396432 54.9383637)
7244475616,54.9311609,23.797354,1,,,POINT (23.797354 54.9311609)
7308940933,54.9224379,23.8935296,3,,,POINT (23.8935296 54.9224379)
7323521204,54.9173584,23.8169298,1,,,POINT (23.8169298 54.9173584)
7325518786,54.8657659,23.9967611,1,,,POINT (23.9967611 54.8657659)
7325518796,54.8577666,23.9966797,1,,,POINT (23.9966797 54.8577666)
7325518798,54.8577962,24.0008381,1,,,POINT (24.0008381 54.8577962)
7325518799,54.8575132,23.9992592,1,,,POINT (23.9992592 54.8575132)
7325518802,54.8576411,23.9980015,1,,,POINT (23.9980015 54.8576411)
7333350946,54.8475465,23.8704008,3,,,POINT (23.8704008 54.8475465)
7365413857,54.8608277,23.8462865,3,,,POINT (23.8462865 54.8608277)
7393345878,54.879682,23.9011064,3,,,POINT (23.9011064 54.879682)
7398929853,54.88791,23.9391085,3,,,POINT (23.9391085 54.88791)
7404412124,54.8592406,23.9123225,1,,,POINT (23.9123225 54.8592406)
7404412125,54.8592416,23.9106371,1,,,POINT (23.9106371 54.8592416)
7413798408,54.9217626,24.079337,3,,,POINT (24.079337 54.9217626)
7444948633,54.9178758,23.9351708,1,,,POINT (23.9351708 54.9178758)
7449021220,54.9038419,23.9710106,1,,,POINT (23.9710106 54.9038419)
7449021225,54.9045421,23.971855,1,,,POINT (23.971855 54.9045421)
7449021250,54.9044222,23.9706881,1,,,POINT (23.9706881 54.9044222)
7449021255,54.9036578,23.9694501,1,,,POINT (23.9694501 54.9036578)
7454138384,54.8615359,23.9064177,1,,,POINT (23.9064177 54.8615359)
7455969853,54.8618255,23.9076929,1,,,POINT (23.9076929 54.8618255)
7455969854,54.8625061,23.9077968,3,,,POINT (23.9077968 54.8625061)
7473861475,54.8648183,23.9354066,3,,,POINT (23.9354066 54.8648183)
7502717733,54.8427397,24.010934,1,,,POINT (24.010934 54.8427397)
7504671836,54.8940687,24.0160423,3,,,POINT (24.0160423 54.8940687)
7504671843,54.8930379,24.0176082,3,,,POINT (24.0176082 54.8930379)
7504671845,54.8933386,24.0173705,2,,,POINT (24.0173705 54.8933386)
7504671853,54.8957199,24.0201259,3,,,POINT (24.0201259 54.8957199)
7504671856,54.8960374,24.0198761,3,,,POINT (24.0198761 54.8960374)
7533604174,54.8850165,24.0156247,1,,,POINT (24.0156247 54.8850165)
7568773188,54.9501425,23.9149658,3,,,POINT (23.9149658 54.9501425)
7568773189,54.9485553,23.9138088,3,,,POINT (23.9138088 54.9485553)
7591901678,54.9319619,23.8504603,1,,,POINT (23.8504603 54.9319619)
7617598747,54.9092996,23.8752602,3,,,POINT (23.8752602 54.9092996)
7617598775,54.891883,24.0036073,3,,,POINT (24.0036073 54.891883)
7617598777,54.8920872,24.003178,3,,,POINT (24.003178 54.8920872)
7617598778,54.8918344,24.0031758,3,,,POINT (24.0031758 54.8918344)
7617598779,54.8919214,24.0036329,3,,,POINT (24.0036329 54.8919214)
7617598781,54.8918644,24.0031268,3,,,POINT (24.0031268 54.8918644)
7617598784,54.892112,24.0032514,3,,,POINT (24.0032514 54.892112)
7617600685,54.8919608,24.0036411,3,,,POINT (24.0036411 54.8919608)
7653683311,54.9006806,24.0327216,3,,,POINT (24.0327216 54.9006806)
7653683312,54.9005344,24.0325219,3,,,POINT (24.0325219 54.9005344)
7653683316,54.9007426,24.0325912,3,,,POINT (24.0325912 54.9007426)
7653683328,54.9006438,24.0323679,3,,,POINT (24.0323679 54.9006438)
7684520183,54.8863261,23.8955873,3,,,POINT (23.8955873 54.8863261)
7723620807,54.8774434,23.9034103,3,,,POINT (23.9034103 54.8774434)
7816514352,54.9200211,24.0551523,3,,,POINT (24.0551523 54.9200211)
7816514353,54.9199124,24.0550256,3,,,POINT (24.0550256 54.9199124)
7853276245,54.9008935,24.0367447,3,,,POINT (24.0367447 54.9008935)
7904686518,54.9333194,23.9573197,1,,,POINT (23.9573197 54.9333194)
7904686521,54.9294338,23.9707353,3,,,POINT (23.9707353 54.9294338)
7911181775,54.8787706,23.9027207,3,,,POINT (23.9027207 54.8787706)
7911181784,54.8803551,23.9147035,3,,,POINT (23.9147035 54.8803551)
7916432170,54.957188,23.9513915,1,,,POINT (23.9513915 54.957188)
7922816162,54.9022605,23.9188315,3,,,POINT (23.9188315 54.9022605)
7922816165,54.9027482,23.9202501,3,,,POINT (23.9202501 54.9027482)
7963517839,54.9074522,23.9581679,3,,,POINT (23.9581679 54.9074522)
7984526176,54.8933324,23.9153325,3,,,POINT (23.9153325 54.8933324)
8039652506,54.9473757,23.9044519,3,,,POINT (23.9044519 54.9473757)
8039652507,54.9485322,23.9052861,1,turning_circle,,POINT (23.9052861 54.9485322)
8046394871,54.8580839,23.849321,1,,,POINT (23.849321 54.8580839)
8058157594,54.9402405,23.8557199,1,,,POINT (23.8557199 54.9402405)
8058157595,54.9404496,23.8566343,3,,,POINT (23.8566343 54.9404496)
8062001737,54.9467387,23.804676,1,,,POINT (23.804676 54.9467387)
8062001742,54.9457681,23.809205,1,,,POINT (23.809205 54.9457681)
8062001743,54.9445367,23.8102369,3,,,POINT (23.8102369 54.9445367)
8062001745,54.9440796,23.8086138,3,,,POINT (23.8086138 54.9440796)
8062001748,54.9424041,23.8277659,1,,,POINT (23.8277659 54.9424041)
8062001749,54.9440333,23.8156762,1,,,POINT (23.8156762 54.9440333)
8062001750,54.9455967,23.8145741,3,,,POINT (23.8145741 54.9455967)
8062001752,54.9476673,23.8264716,3,,,POINT (23.8264716 54.9476673)
8062001754,54.9460146,23.8272576,1,,,POINT (23.8272576 54.9460146)
8062001755,54.9475857,23.8260783,3,,,POINT (23.8260783 54.9475857)
8062001758,54.9458181,23.8264364,1,,,POINT (23.8264364 54.9458181)
8062001759,54.9474337,23.8251654,3,,,POINT (23.8251654 54.9474337)
8062001765,54.9376826,23.8558486,1,,,POINT (23.8558486 54.9376826)
8062001766,54.937755,23.8564344,3,,,POINT (23.8564344 54.937755)
8062001767,54.9384801,23.8561578,3,,,POINT (23.8561578 54.9384801)
8062001768,54.9374603,23.8564882,1,,,POINT (23.8564882 54.9374603)
8062001769,54.9356282,23.8586747,3,,,POINT (23.8586747 54.9356282)
8062001774,54.9383466,23.8549978,3,,,POINT (23.8549978 54.9383466)
8062001776,54.9349041,23.8522298,1,,,POINT (23.8522298 54.9349041)
8062001777,54.9380698,23.8525944,3,,,POINT (23.8525944 54.9380698)
8062001778,54.9349768,23.843869,3,,,POINT (23.843869 54.9349768)
8062001780,54.9540927,23.9117375,1,,,POINT (23.9117375 54.9540927)
8062001783,54.9488947,23.9055544,1,turning_circle,,POINT (23.9055544 54.9488947)
8062001784,54.9503895,23.906613,3,,,POINT (23.906613 54.9503895)
8062017385,54.9492896,23.903777,1,turning_circle,,POINT (23.903777 54.9492896)
8062017386,54.9506901,23.9049667,3,,,POINT (23.9049667 54.9506901)
8090229639,54.8609797,23.8686562,1,,,POINT (23.8686562 54.8609797)
8124848989,54.9527723,23.8804075,3,,,POINT (23.8804075 54.9527723)
8143869814,54.9309734,23.9557477,3,,,POINT (23.9557477 54.9309734)
8143869815,54.9309825,23.9554362,4,,,POINT (23.9554362 54.9309825)
8148462270,54.9352299,23.8622692,3,,,POINT (23.8622692 54.9352299)
8152342237,54.9503236,23.8075977,3,,,POINT (23.8075977 54.9503236)
8152342240,54.9523395,23.8058815,3,,,POINT (23.8058815 54.9523395)
8163173198,54.9474564,23.8253306,3,,,POINT (23.8253306 54.9474564)
8169072014,54.8492923,24.0059914,1,,,POINT (24.0059914 54.8492923)
8169072015,54.8504344,24.0065208,3,,,POINT (24.0065208 54.8504344)
8169173425,54.8520395,23.9986576,3,,,POINT (23.9986576 54.8520395)
8169173431,54.8540851,23.9995696,3,,,POINT (23.9995696 54.8540851)
8169173433,54.8533911,23.9977132,1,,,POINT (23.9977132 54.8533911)
8169173440,54.847238,23.9675147,3,,,POINT (23.9675147 54.847238)
8169173447,54.8579214,23.979008,1,,,POINT (23.979008 54.8579214)
8197487169,54.8796018,23.904534,3,,,POINT (23.904534 54.8796018)
8197487172,54.8755303,23.9037502,3,,,POINT (23.9037502 54.8755303)
8197487174,54.8753971,23.9062098,3,,,POINT (23.9062098 54.8753971)
8238559535,54.9188788,23.99205,3,,,POINT (23.99205 54.9188788)
8256102169,54.9184529,24.0128893,3,,,POINT (24.0128893 54.9184529)
8256102176,54.9187069,24.0007537,3,,,POINT (24.0007537 54.9187069)
8264634318,54.8715748,23.9556657,1,,,POINT (23.9556657 54.8715748)
8274768574,54.9259803,23.8966939,3,,,POINT (23.8966939 54.9259803)
8274768575,54.926055,23.8967659,3,,,POINT (23.8967659 54.926055)
8293185098,54.8705267,23.8639764,1,,,POINT (23.8639764 54.8705267)
8302720474,54.9421278,23.9067671,3,,,POINT (23.9067671 54.9421278)
8303866186,54.8883564,23.928514,3,,,POINT (23.928514 54.8883564)
8349805721,54.9038847,24.0130328,1,,,POINT (24.0130328 54.9038847)
8479396589,54.9043497,23.915551,3,,,POINT (23.915551 54.9043497)
8485710097,54.940986,23.8486362,3,,,POINT (23.8486362 54.940986)
8485710098,54.9410245,23.8504895,1,,,POINT (23.8504895 54.9410245)
8485710113,54.9516282,23.8794844,3,,,POINT (23.8794844 54.9516282)
8486499479,54.8526702,24.0032208,1,,,POINT (24.0032208 54.8526702)
8486499516,54.9402091,23.8541493,1,,,POINT (23.8541493 54.9402091)
8501307073,54.9030366,23.9857097,3,,,POINT (23.9857097 54.9030366)
8501307093,54.9022724,23.9833018,1,,,POINT (23.9833018 54.9022724)
8520433914,54.9226143,23.9388809,3,,,POINT (23.9388809 54.9226143)
8527385488,54.8563136,23.8614838,1,,,POINT (23.8614838 54.8563136)
8527385493,54.8572779,23.8607526,3,,,POINT (23.8607526 54.8572779)
8527385494,54.8567364,23.859534,1,,,POINT (23.859534 54.8567364)
8548493119,54.93715,23.8715391,3,,,POINT (23.8715391 54.93715)
8548493123,54.9366311,23.8725746,3,,,POINT (23.8725746 54.9366311)
8548493124,54.9369737,23.8722131,3,,,POINT (23.8722131 54.9369737)
8548493125,54.9369263,23.8718565,3,,,POINT (23.8718565 54.9369263)
8548493142,54.938126,23.8691886,3,,,POINT (23.8691886 54.938126)
8548493144,54.9380041,23.8693877,3,,,POINT (23.8693877 54.9380041)
8548493147,54.9372855,23.8724297,3,,,POINT (23.8724297 54.9372855)
8551710867,54.9310665,23.9738044,1,,,POINT (23.9738044 54.9310665)
8554157232,54.8936035,23.9554151,3,,,POINT (23.9554151 54.8936035)
8554157238,54.8936793,23.956087,3,,,POINT (23.956087 54.8936793)
8554157260,54.8931396,23.9546491,3,,,POINT (23.9546491 54.8931396)
8554157261,54.8929659,23.9544559,3,,,POINT (23.9544559 54.8929659)
8554157266,54.8928004,23.9543072,3,,,POINT (23.9543072 54.8928004)
8560522339,54.9092819,23.8888814,3,,,POINT (23.8888814 54.9092819)
8560522342,54.9098926,23.8865452,4,,,POINT (23.8865452 54.9098926)
8561520452,54.9175323,23.895616,3,,,POINT (23.895616 54.9175323)
8572400981,54.9378012,23.8567967,1,,,POINT (23.8567967 54.9378012)
8608008074,54.9129892,23.8589358,1,,,POINT (23.8589358 54.9129892)
8608008075,54.9135643,23.8593797,1,,,POINT (23.8593797 54.9135643)
8608572637,54.8895263,23.9813765,3,,,POINT (23.9813765 54.8895263)
8608572643,54.890995,23.9805723,3,,,POINT (23.9805723 54.890995)
8608572644,54.8913592,23.9799132,1,,,POINT (23.9799132 54.8913592)
8697145507,54.9385896,23.8974609,3,,,POINT (23.8974609 54.9385896)
8743257839,54.9004234,23.8923568,2,,,POINT (23.8923568 54.9004234)
8744703251,54.9065963,23.944746,3,,,POINT (23.944746 54.9065963)
8758581309,54.8463221,23.8800558,3,,,POINT (23.8800558 54.8463221)
8764865845,54.8675789,23.9932622,1,,,POINT (23.9932622 54.8675789)
8783690016,54.890208,23.8746061,3,,,POINT (23.8746061 54.890208)
8783712622,54.8900798,23.87875,3,,,POINT (23.87875 54.8900798)
8796398542,54.8938527,23.930549,3,,,POINT (23.930549 54.8938527)
8812031786,54.9147649,23.9266737,3,,,POINT (23.9266737 54.9147649)
8967929055,54.8763617,23.9307343,3,,,POINT (23.9307343 54.8763617)
8967929062,54.8763765,23.9309846,3,,,POINT (23.9309846 54.8763765)
8967929063,54.8763882,23.9308353,3,,,POINT (23.9308353 54.8763882)
8967929065,54.8764271,23.9307949,3,,,POINT (23.9307949 54.8764271)
8967929067,54.8764796,23.9308051,3,,,POINT (23.9308051 54.8764796)
8967929070,54.8765221,23.9309157,3,,,POINT (23.9309157 54.8765221)
8967929073,54.8764654,23.9310539,3,,,POINT (23.9310539 54.8764654)
8967929080,54.8765193,23.9309616,3,,,POINT (23.9309616 54.8765193)
8975297957,54.8765136,23.9311502,3,,,POINT (23.9311502 54.8765136)
9005219425,54.8777991,23.9489394,3,,,POINT (23.9489394 54.8777991)
9019331509,54.9203756,23.8243665,3,,,POINT (23.8243665 54.9203756)
9019331511,54.9201138,23.8236563,3,,,POINT (23.8236563 54.9201138)
9035643462,54.8877327,24.0056805,3,,,POINT (24.0056805 54.8877327)
9038549578,54.8494592,24.0317908,3,,,POINT (24.0317908 54.8494592)
9071879511,54.8990253,23.8919301,3,,,POINT (23.8919301 54.8990253)
9071922018,54.8990013,23.892033,4,,,POINT (23.892033 54.8990013)
9074664043,54.9077457,23.965301,3,,,POINT (23.965301 54.9077457)
9100220491,54.9380385,23.8065121,1,,,POINT (23.8065121 54.9380385)
9102513190,54.9211606,24.0797849,1,,,POINT (24.0797849 54.9211606)
9105857635,54.9468049,23.8286094,3,,,POINT (23.8286094 54.9468049)
9105857636,54.9466901,23.8279936,3,,,POINT (23.8279936 54.9466901)
9105857637,54.9472195,23.827596,1,,,POINT (23.827596 54.9472195)
9105857638,54.9465908,23.8276394,3,,,POINT (23.8276394 54.9465908)
9105857639,54.9475335,23.8268639,1,,,POINT (23.8268639 54.9475335)
9105857640,54.9463017,23.8278599,1,,,POINT (23.8278599 54.9463017)
9112994282,54.9186608,23.8118936,1,,,POINT (23.8118936 54.9186608)
9127828544,54.9470939,23.9087837,1,,,POINT (23.9087837 54.9470939)
9130269134,54.9026061,23.941375,3,,,POINT (23.941375 54.9026061)
9130269136,54.9029547,23.938091,3,,,POINT (23.938091 54.9029547)
9130269137,54.9033183,23.9399358,3,,,POINT (23.9399358 54.9033183)
9149526897,54.9047823,23.9674279,3,,,POINT (23.9674279 54.9047823)
9158317394,54.8740686,23.8786738,3,,,POINT (23.8786738 54.8740686)
9158317398,54.8742742,23.878741,3,,,POINT (23.878741 54.8742742)
9158317399,54.8742939,23.8795091,3,,,POINT (23.8795091 54.8742939)
9165221881,54.9368498,23.9053515,3,,,POINT (23.9053515 54.9368498)
9165570714,54.9409385,23.8450569,1,,,POINT (23.8450569 54.9409385)
9165570891,54.9385299,23.8615099,1,,,POINT (23.8615099 54.9385299)
9167585636,54.9333422,23.8493993,3,,,POINT (23.8493993 54.9333422)
9167585637,54.9332908,23.8493115,3,,,POINT (23.8493115 54.9332908)
9167585650,54.9332452,23.8494583,3,,,POINT (23.8494583 54.9332452)
9168018366,54.9050766,23.8885172,3,,,POINT (23.8885172 54.9050766)
9168018369,54.9371175,23.8716503,3,,,POINT (23.8716503 54.9371175)
9168018371,54.9372461,23.8723628,3,,,POINT (23.8723628 54.9372461)
9168018372,54.9372385,23.8723945,3,,,POINT (23.8723945 54.9372385)
9168018374,54.9367384,23.8724581,3,,,POINT (23.8724581 54.9367384)
9168018474,54.8655046,23.8719778,3,,,POINT (23.8719778 54.8655046)
9168018477,54.864847,23.8723956,3,,,POINT (23.8723956 54.864847)
9169019280,54.8749871,23.9154277,3,,,POINT (23.9154277 54.8749871)
9169019479,54.8791367,23.9117659,3,,,POINT (23.9117659 54.8791367)
9169019497,54.8772832,23.9066974,4,,,POINT (23.9066974 54.8772832)
